dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.944016,1.052850,5.708301,1.435787,-0.905796,0.000000,5.557022
0.050000,4.995505,1.004475,5.778958,1.390497,-0.905796,-0.000000,5.502303
0.050000,5.045855,0.958254,5.847350,1.345207,-0.905796,0.000000,5.594643
0.050000,5.099329,0.919424,5.913478,1.299918,-0.905796,-0.000000,5.719366
0.050000,5.155480,0.889110,5.977342,1.254628,-0.905796,0.000000,5.859830
0.050000,5.213287,0.867993,6.038941,1.209338,-0.905796,0.000000,6.007094
0.050000,5.271333,0.855934,6.098276,1.164048,-0.905796,-0.000000,6.148472
0.050000,5.328221,0.851878,6.155346,1.118758,-0.905796,0.000000,6.272883
0.050000,5.382954,0.854192,6.210152,1.073469,-0.905796,-0.000000,0.091598
0.050000,5.435020,0.861141,6.262693,1.028179,-0.905796,0.000000,0.170676
0.050000,5.484274,0.871196,6.312970,0.982889,-0.905796,0.000000,0.229420
0.050000,5.530774,0.883138,6.360982,0.937599,-0.905796,0.000000,0.271091
0.050000,5.574664,0.896037,6.406729,0.892309,-0.905796,0.000000,0.298725
0.050000,5.616106,0.909202,6.450213,0.847020,-0.905796,0.000000,0.314832
0.050000,5.655247,0.922121,6.491431,0.801730,-0.905796,0.000000,0.321398
0.050000,5.692208,0.934423,6.530386,0.756440,-0.905796,0.000000,0.319988
0.050000,5.727075,0.945842,6.567075,0.711150,-0.905796,-0.000000,0.311866
0.050000,5.759907,0.956195,6.601501,0.665860,-0.905796,0.000000,0.298097
0.050000,5.790730,0.965371,6.633661,0.620571,-0.905796,0.000000,0.279634
0.050000,5.819551,0.973314,6.663558,0.575281,-0.905796,0.000000,0.257374
0.050000,5.846356,0.980021,6.691190,0.529991,-0.905796,0.000000,0.232203
0.050000,5.871117,0.985530,6.716557,0.484701,-0.905796,0.000000,0.205012
0.050000,5.893798,0.989919,6.739660,0.439411,-0.905796,-0.000000,0.176704
0.050000,5.914361,0.993294,6.760498,0.394122,-0.905796,0.000000,0.148182
0.050000,5.932767,0.995784,6.779072,0.348832,-0.905796,0.000000,0.120322
0.050000,5.948982,0.997530,6.795381,0.303542,-0.905796,-0.000000,0.093951
0.050000,5.962979,0.998680,6.809426,0.258252,-0.905796,0.000000,0.069817
0.050000,5.974738,0.999378,6.821206,0.212962,-0.905796,-0.000000,0.048570
0.050000,5.984247,0.999756,6.830722,0.167673,-0.905796,0.000000,0.030752
0.050000,5.991496,0.999928,6.837974,0.122383,-0.905796,0.000000,0.016789
0.050000,5.996483,0.999988,6.842961,0.077093,-0.905796,0.000000,0.006998
0.050000,5.999205,0.999999,6.845683,0.031803,-0.905796,0.000000,0.001588
0.050000,6.000000,1.000000,6.846478,0.000000,-0.636066,5.394596,0.000000
0.050000,6.000000,1.000000,6.846478,0.000000,0.000000,12.721322,0.000000
