dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,3.725000,4.461627,6.837471,1.394726,-1.000000,-3.945184,1.570796
0.050000,3.725000,4.528863,6.904707,1.344726,-1.000000,-0.000000,1.570796
0.050000,3.725000,4.593599,6.969443,1.294726,-1.000000,0.000000,1.570796
0.050000,3.725000,4.655836,7.031680,1.244726,-1.000000,-0.000000,1.570796
0.050000,3.725000,4.715572,7.091416,1.194726,-1.000000,0.000000,1.570796
0.050000,3.725000,4.772808,7.148652,1.144726,-1.000000,0.000000,1.570796
0.050000,3.725000,4.827545,7.203388,1.094726,-1.000000,-0.000000,1.570796
0.050000,3.725000,4.879781,7.255625,1.044726,-1.000000,-0.000000,1.570796
0.050000,3.725000,4.929517,7.305361,0.994726,-1.000000,0.000000,1.570796
0.050000,3.725000,4.976754,7.352597,0.944726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.021490,7.397334,0.894726,-1.000000,-0.000000,1.570796
0.050000,3.725000,5.063726,7.439570,0.844726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.103462,7.479306,0.794726,-1.000000,-0.000000,1.570796
0.050000,3.725000,5.140699,7.516543,0.744726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.175435,7.551279,0.694726,-1.000000,-0.000000,1.570796
0.050000,3.725000,5.207671,7.583515,0.644726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.237408,7.613251,0.594726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.264644,7.640488,0.544726,-1.000000,-0.000000,1.570796
0.050000,3.725000,5.289380,7.665224,0.494726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.311616,7.687460,0.444726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.331353,7.707197,0.394726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.348589,7.724433,0.344726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.363325,7.739169,0.294726,-1.000000,-0.000000,1.570796
0.050000,3.725000,5.375562,7.751406,0.244726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.385298,7.761142,0.194726,-1.000000,-0.000000,1.570796
0.050000,3.725000,5.392534,7.768378,0.144726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.397271,7.773114,0.094726,-1.000000,0.000000,1.570796
0.050000,3.725000,5.399507,7.775351,0.044726,-1.000000,-0.000000,1.570796
0.050000,3.725000,5.400000,7.775844,0.009863,-0.697259,6.054816,1.570796
0.050000,3.725000,5.400000,7.775844,0.000000,-0.197259,10.000000,1.570796
